id,race_id,driver_id,constructor_id,position,q1,q2,q3
1732,879,577,108,16,00:01:47.328,00:01:40.290,
1733,879,570,108,17,00:01:47.614,,
1734,879,576,140,18,00:01:47.776,,
1735,879,578,161,19,00:01:48.147,,
1736,879,579,161,20,00:01:48.909,,
1737,879,580,162,21,00:01:49.519,,
1738,879,574,162,22,00:01:50.626,,
1739,880,559,149,1,00:01:37.899,00:01:37.245,00:01:49.674
1740,880,532,6,2,00:01:37.712,00:01:36.874,00:01:50.587
1741,880,526,6,3,00:01:37.314,00:01:36.877,00:01:50.727
1742,880,551,43,4,00:01:37.513,00:01:36.517,00:01:51.699
1743,880,529,149,5,00:01:37.619,00:01:36.449,00:01:52.244
1744,880,548,43,6,00:01:37.239,00:01:36.190,00:01:52.519
1745,880,524,160,7,00:01:36.959,00:01:36.640,00:01:52.970
1746,880,522,95,8,00:01:37.487,00:01:37.117,00:01:53.175
1747,880,553,155,9,00:01:36.809,00:01:36.834,00:01:53.439
1748,880,571,95,10,00:01:37.702,00:01:37.342,00:01:54.136
1749,880,575,160,11,00:01:37.363,00:01:37.636,
1750,880,562,140,12,00:01:37.931,00:01:38.125,
1751,880,572,150,13,00:01:37.722,00:01:38.822,
1752,880,576,140,14,00:01:37.707,00:01:39.221,
1753,880,568,155,15,00:01:37.493,00:01:44.509,
1754,880,570,108,16,00:01:37.867,,
1755,880,573,150,17,00:01:38.157,,
1756,880,577,108,18,00:01:38.207,,
1757,880,578,161,19,00:01:38.434,,
1758,880,574,162,20,00:01:39.314,,
1759,880,579,161,21,00:01:39.672,,
1760,880,580,162,22,00:01:39.932,,
1761,881,551,43,1,00:01:35.793,00:01:35.078,00:01:34.484
1762,881,524,160,2,00:01:37.046,00:01:35.659,00:01:34.761
1763,881,526,6,3,00:01:36.253,00:01:35.148,00:01:34.788
1764,881,548,43,4,00:01:35.959,00:01:35.537,00:01:34.861
1765,881,532,6,5,00:01:35.972,00:01:35.403,00:01:34.933
1766,881,575,160,6,00:01:36.929,00:01:36.065,00:01:35.364
1767,881,572,150,7,00:01:36.993,00:01:36.258,00:01:35.998
1768,881,522,95,8,00:01:36.667,00:01:35.784,00:02:05.673
1769,881,559,149,9,00:01:36.537,00:01:35.343,
1770,881,562,140,10,00:01:36.985,00:01:36.261,
1771,881,568,155,11,00:01:37.478,00:01:36.287,
1772,881,571,95,12,00:01:36.952,00:01:36.314,
1773,881,553,155,13,00:01:37.349,00:01:36.405,
1774,881,529,149,14,00:01:36.148,00:01:36.679,
1775,881,570,108,15,00:01:37.281,00:01:37.139,
1776,881,573,150,16,00:01:37.508,00:01:37.199,
1777,881,577,108,17,00:01:37.769,,
1778,881,576,140,18,00:01:37.990,,
1779,881,578,161,19,00:01:38.780,,
1780,881,579,161,20,00:01:39.537,,
1781,881,574,162,21,00:01:39.614,,
1782,881,580,162,22,00:01:39.660,,
1783,882,548,43,1,00:01:33.364,00:01:32.867,00:01:32.330
1784,882,559,149,2,00:01:33.327,00:01:32.746,00:01:32.584
1785,882,526,6,3,00:01:32.878,00:01:33.316,00:01:32.667
1786,882,551,43,4,00:01:33.498,00:01:33.346,00:01:32.762
1787,882,529,149,5,00:01:33.966,00:01:33.098,00:01:33.078
1788,882,532,6,6,00:01:33.780,00:01:33.358,00:01:33.207
1789,882,568,155,7,00:01:33.762,00:01:33.335,00:01:33.235
1790,882,553,155,8,00:01:34.048,00:01:33.378,00:01:33.246
1791,882,524,160,9,00:01:33.827,00:01:33.146,00:01:33.327
1792,882,522,95,10,00:01:34.071,00:01:33.702,
1793,882,575,160,11,00:01:33.498,00:01:33.762,
1794,882,571,95,12,00:01:34.310,00:01:33.914,
1795,882,572,150,13,00:01:34.120,00:01:33.974,
1796,882,562,140,14,00:01:34.409,00:01:33.976,
1797,882,577,108,15,00:01:34.425,00:01:34.105,
1798,882,573,150,16,00:01:34.314,00:01:34.284,
1799,882,570,108,17,00:01:34.425,,
1800,882,576,140,18,00:01:34.730,,
1801,882,574,162,19,00:01:35.283,,
1802,882,578,161,20,00:01:36.178,,
1803,882,580,162,21,00:01:36.304,,
1804,882,579,161,22,00:01:36.476,,
1805,883,548,43,1,00:01:21.913,00:01:21.776,00:01:20.718
1806,883,551,43,2,00:01:21.728,00:01:21.001,00:01:20.972
1807,883,559,149,3,00:01:22.158,00:01:21.602,00:01:21.054
1808,883,524,160,4,00:01:22.210,00:01:21.676,00:01:21.177
1809,883,526,6,5,00:01:22.264,00:01:21.646,00:01:21.218
1810,883,532,6,6,00:01:22.492,00:01:21.978,00:01:21.219
1811,883,575,160,7,00:01:22.613,00:01:21.998,00:01:21.308
1812,883,529,149,8,00:01:22.342,00:01:21.718,00:01:21.570
1813,883,571,95,9,00:01:23.116,00:01:21.790,00:01:22.069
1814,883,568,155,10,00:01:22.663,00:01:22.019,00:01:22.233
1815,883,572,150,11,00:01:22.905,00:01:22.127,
1816,883,573,150,12,00:01:22.775,00:01:22.166,
1817,898,551,43,1,00:01:31.699,00:01:42.890,00:01:44.231
1818,898,572,149,2,00:01:30.775,00:01:42.295,00:01:44.548
1819,898,548,43,3,00:01:32.564,00:01:42.264,00:01:44.595
1820,898,581,95,4,00:01:30.949,00:01:43.247,00:01:45.745
1821,898,526,6,5,00:01:31.388,00:01:42.805,00:01:45.819
1822,898,573,150,6,00:01:33.488,00:01:43.849,00:01:45.864
1823,898,562,155,7,00:01:33.893,00:01:43.658,00:01:46.030
1824,898,582,150,8,00:01:33.777,00:01:44.331,00:01:47.368
1825,898,532,108,9,00:01:31.228,00:01:44.242,00:01:48.079
1826,898,577,108,10,00:01:31.601,00:01:43.852,00:01:48.147
1827,898,522,95,11,00:01:31.396,00:01:44.437,
1828,898,524,6,12,00:01:32.439,00:01:44.494,
1829,898,559,149,13,00:01:31.931,00:01:44.688,
1830,898,553,140,14,00:01:33.673,00:01:45.655,
1831,898,565,162,15,00:01:34.274,00:01:45.867,
1832,898,571,155,16,00:01:34.141,00:01:47.293,
1833,898,579,161,17,00:01:34.293,,
1834,898,578,161,18,00:01:34.794,,
1835,898,576,140,19,00:01:35.117,,
1836,898,583,162,20,00:01:35.157,,
1837,898,575,160,21,00:01:36.993,,
1838,898,570,160,22,,,
1839,899,551,43,1,00:01:57.202,00:01:59.041,00:01:59.431
1840,899,559,149,2,00:01:57.654,00:01:59.399,00:01:59.486
1841,899,548,43,3,00:01:57.183,00:01:59.445,00:02:00.050
1842,899,526,6,4,00:01:58.889,00:02:01.356,00:02:00.175
1843,899,572,149,5,00:01:58.913,00:02:00.147,00:02:00.541
1844,899,524,6,6,00:01:59.257,00:02:01.532,00:02:01.218
1845,899,562,155,7,00:01:58.883,00:02:00.839,00:02:01.712
1846,899,581,95,8,00:02:00.356,00:02:02.094,00:02:02.213
1847,899,573,150,9,00:02:01.689,00:02:02.096,00:02:03.078
1848,899,522,95,10,00:02:00.889,00:02:01.810,00:02:04.053
1849,899,582,150,11,00:02:01.175,00:02:02.351,
1850,899,576,140,12,00:02:01.134,00:02:02.369,
1851,899,532,108,13,00:02:00.047,00:02:02.460,
1852,899,571,155,14,00:02:00.076,00:02:02.511,
1853,899,577,108,15,00:01:59.709,00:02:02.756,
1854,899,575,160,16,00:02:00.202,00:02:02.885,
1855,899,570,160,17,00:02:02.074,,
1856,899,553,140,18,00:02:02.131,,
1857,899,578,161,19,00:02:02.702,,
1858,899,565,162,20,00:02:03.595,,
1859,899,579,161,21,00:02:04.388,,
1860,899,583,162,22,00:02:04.407,,
1861,900,548,43,1,00:01:35.439,00:01:33.708,00:01:33.185
1862,900,551,43,2,00:01:35.323,00:01:33.872,00:01:33.464
1863,900,572,149,3,00:01:36.220,00:01:34.592,00:01:34.051
1864,900,577,108,4,00:01:34.934,00:01:34.842,00:01:34.247
1865,900,571,155,5,00:01:34.998,00:01:34.747,00:01:34.346
1866,900,524,6,6,00:01:35.234,00:01:34.925,00:01:34.368
1867,900,522,95,7,00:01:35.699,00:01:34.714,00:01:34.387
1868,900,532,108,8,00:01:35.085,00:01:34.842,00:01:34.511
1869,900,581,95,9,00:01:35.288,00:01:34.904,00:01:34.712
1870,900,526,6,10,00:01:35.251,00:01:34.723,00:01:34.992
1871,900,559,149,11,00:01:35.549,00:01:34.985,
1872,900,562,155,12,00:01:34.874,00:01:35.116,
1873,900,582,150,13,00:01:35.395,00:01:35.145,
1874,900,573,150,14,00:01:35.815,00:01:35.286,
1875,900,576,140,15,00:01:36.567,00:01:35.891,
1876,900,575,160,16,00:01:36.654,00:01:35.908,
1877,900,570,160,17,00:01:36.663,,
1878,900,553,140,18,00:01:36.840,,
1879,900,565,162,19,00:01:37.085,,
1880,900,578,161,20,00:01:37.310,,
1881,900,583,162,21,00:01:37.875,,
1882,900,579,161,22,00:01:37.913,,
1883,901,551,43,1,00:01:55.516,00:01:54.029,00:01:53.860
1884,901,572,149,2,00:01:56.641,00:01:55.302,00:01:54.455
1885,901,559,149,3,00:01:55.926,00:01:54.499,00:01:54.960
1886,901,548,43,4,00:01:56.058,00:01:55.294,00:01:55.143
1887,901,526,6,5,00:01:56.961,00:01:55.765,00:01:55.637
1888,901,532,108,6,00:01:56.850,00:01:56.757,00:01:56.147
1889,901,577,108,7,00:01:56.501,00:01:56.253,00:01:56.282
1890,901,562,155,8,00:01:55.913,00:01:56.847,00:01:56.366
1891,901,573,150,9,00:01:57.477,00:01:56.584,00:01:56.773
1892,901,575,160,10,00:01:58.411,00:01:56.407,00:01:57.079
1893,901,524,6,11,00:01:58.279,00:01:56.860,
1894,901,522,95,12,00:01:57.783,00:01:56.963,
1895,901,582,150,13,00:01:57.261,00:01:57.289,
1896,901,553,140,14,00:01:58.138,00:01:57.393,
1897,901,581,95,15,00:01:57.369,00:01:57.675,
1898,901,571,155,16,00:01:58.362,00:01:58.264,
1899,901,576,140,17,00:01:58.988,,
1900,901,565,162,18,00:01:59.260,,
1901,901,578,161,19,00:01:59.326,,
1902,901,583,162,20,00:02:00.646,,
1903,901,579,161,21,00:02:00.865,,
1904,901,570,160,22,,,
1905,902,551,43,1,00:01:27.238,00:01:26.210,00:01:25.232
1906,902,548,43,2,00:01:26.764,00:01:26.088,00:01:25.400
1907,902,572,149,3,00:01:28.053,00:01:26.613,00:01:26.285
1908,902,577,108,4,00:01:28.198,00:01:27.563,00:01:26.632
1909,902,575,160,5,00:01:28.472,00:01:27.258,00:01:26.960
1910,902,524,6,6,00:01:28.308,00:01:27.335,00:01:27.104
1911,902,526,6,7,00:01:28.329,00:01:27.602,00:01:27.140
1912,902,522,95,8,00:01:28.279,00:01:27.570,00:01:27.335
1913,902,532,108,9,00:01:28.061,00:01:27.016,00:01:27.402
1914,902,559,149,10,00:01:27.958,00:01:27.052,
1915,902,562,155,11,00:01:28.155,00:01:27.685,
1916,902,571,155,12,00:01:28.469,00:01:28.002,
1917,917,551,43,1,00:01:28.586,00:01:26.894,00:01:26.327
1918,917,548,43,2,00:01:28.906,00:01:27.097,00:01:26.921
1919,917,532,108,3,00:01:29.246,00:01:27.895,00:01:27.718
1920,917,559,6,4,00:01:29.307,00:01:27.742,00:01:27.757
1921,917,524,6,5,00:01:29.754,00:01:27.807,00:01:27.790
1922,917,577,108,6,00:01:29.641,00:01:27.796,00:01:28.087
1923,917,572,149,7,00:01:29.788,00:01:28.679,00:01:28.329
1924,917,585,150,8,00:01:29.597,00:01:28.601,00:01:28.510
1925,917,575,160,9,00:01:29.537,00:01:28.589,00:01:28.560
1926,917,570,160,10,00:01:29.847,00:01:28.726,00:01:29.480
1927,917,584,140,11,00:01:30.430,00:01:28.800,
1928,917,586,150,12,00:01:29.248,00:01:28.868,
1929,917,582,149,13,00:01:30.402,00:01:29.070,
1930,917,562,155,14,00:01:29.651,00:01:29.208,
1931,917,571,155,15,00:01:29.990,00:01:29.209,
1932,917,583,140,16,00:01:31.376,,
1933,917,522,95,17,00:01:31.422,,
1934,917,581,95,18,00:01:32.037,,
1935,918,551,43,1,00:01:39.269,00:01:41.517,00:01:49.834
1936,918,559,6,2,00:01:39.814,00:01:39.632,00:01:49.908
1937,918,548,43,3,00:01:39.374,00:01:39.377,00:01:50.299
1938,918,572,149,4,00:01:40.504,00:01:41.085,00:01:51.541
1939,918,582,149,5,00:01:40.546,00:01:41.665,00:01:51.951
1940,918,586,150,6,00:01:40.793,00:01:41.430,00:01:51.981
1941,918,532,108,7,00:01:40.543,00:01:41.230,00:01:52.473
1942,918,575,160,8,00:01:40.303,00:01:41.209,00:01:52.981
1943,918,577,108,9,00:01:40.249,00:01:40.650,00:01:53.179
1944,918,583,140,10,00:01:40.340,00:01:41.748,00:01:53.261
1945,918,524,6,11,00:01:40.415,00:01:42.173,
1946,918,570,160,12,00:01:40.361,00:01:42.198,
1947,918,562,155,13,00:01:40.830,00:01:43.023,
1948,918,571,155,14,00:01:41.036,00:01:43.469,
1949,918,585,150,15,00:01:39.814,00:01:43.701,
1950,918,584,140,16,00:01:41.308,,
1951,918,522,95,17,00:01:41.636,,
1952,918,526,95,18,00:01:41.746,,
1953,918,587,163,19,00:01:46.677,,
1954,919,551,43,1,00:01:38.285,00:01:36.423,00:01:35.782
1955,919,548,43,2,00:01:38.496,00:01:36.747,00:01:35.828
1956,919,559,6,3,00:01:37.502,00:01:36.957,00:01:36.687
1957,919,532,108,4,00:01:38.433,00:01:37.357,00:01:36.954
1958,919,577,108,5,00:01:38.014,00:01:37.763,00:01:37.143
1959,919,524,6,6,00:01:37.790,00:01:37.109,00:01:37.232
1960,919,572,149,7,00:01:38.534,00:01:37.939,00:01:37.540
1961,919,575,160,8,00:01:38.209,00:01:38.063,00:01:37.905
1962,919,584,140,9,00:01:38.521,00:01:38.017,00:01:38.067
1963,919,583,140,10,00:01:38.941,00:01:38.127,00:01:38.158
1964,919,570,160,11,00:01:38.563,00:01:38.134,
1965,919,582,149,12,00:01:39.051,00:01:38.209,
1966,919,586,150,13,00:01:38.387,00:01:38.393,
1967,919,585,150,14,00:01:38.622,00:01:38.538,
1968,919,571,155,15,00:01:38.903,00:01:39.290,
1969,919,562,155,16,00:01:39.216,,
1970,919,522,95,17,00:01:39.276,,
1971,919,526,95,18,00:01:39.280,,
1972,919,588,163,19,00:01:42.091,,
1973,919,587,163,20,00:01:42.842,,
1974,920,551,43,1,00:01:33.928,00:01:32.669,00:01:32.571
1975,920,559,6,2,00:01:34.919,00:01:33.623,00:01:32.982
1976,920,548,43,3,00:01:34.398,00:01:33.878,00:01:33.129
1977,920,524,6,4,00:01:34.568,00:01:33.540,00:01:33.227
1978,920,577,108,5,00:01:34.161,00:01:33.897,00:01:33.381
1979,920,532,108,6,00:01:34.488,00:01:33.551,00:01:33.744
1980,920,572,149,7,00:01:34.691,00:01:34.403,00:01:33.832
1981,920,562,155,8,00:01:35.653,00:01:34.613,00:01:34.450
1982,920,585,150,9,00:01:35.371,00:01:34.641,00:01:34.462
1983,920,575,160,10,00:01:35.007,00:01:34.123,00:01:34.484
1984,920,571,155,11,00:01:35.451,00:01:34.704,
1985,920,584,140,12,00:01:35.310,00:01:34.737,
1986,920,583,140,13,00:01:35.438,00:01:35.034,
1987,920,526,95,14,00:01:35.205,00:01:35.039,
1988,920,586,150,15,00:01:35.611,00:01:35.103,
1989,920,570,160,16,00:01:35.677,,
1990,920,582,149,17,00:01:35.800,,
1991,920,588,163,18,00:01:38.713,,
1992,920,587,163,19,00:01:39.722,,
1993,921,548,43,1,00:01:26.490,00:01:25.166,00:01:24.681
1994,921,551,43,2,00:01:26.382,00:01:25.740,00:01:24.948
1995,921,559,6,3,00:01:27.534,00:01:26.167,00:01:25.458
1996,921,577,108,4,00:01:27.262,00:01:26.197,00:01:25.694
1997,921,585,150,5,00:01:26.773,00:01:26.475,00:01:26.136
1998,921,586,150,6,00:01:27.393,00:01:26.441,00:01:26.249
1999,921,524,6,7,00:01:26.637,00:01:26.016,00:01:26.414
2000,921,582,149,8,00:01:27.833,00:01:26.889,00:01:26.629
2001,921,532,108,9,00:01:27.165,00:01:26.147,00:01:26.757
2002,921,572,149,10,00:01:27.611,00:01:26.692,00:01:26.770
2003,921,575,160,11,00:01:27.383,00:01:27.375,
2004,921,570,160,12,00:01:27.281,00:01:27.450,
2005,921,526,95,13,00:01:27.941,00:01:27.760,
2006,921,522,95,14,00:01:27.813,00:01:27.854,
2007,921,584,140,15,00:01:27.625,00:01:28.005,
2008,921,583,140,16,00:01:28.112,,
2009,921,562,155,17,00:01:28.365,,
2010,921,571,155,18,00:01:28.442,,
2011,921,588,163,19,00:01:31.200,,
2012,921,587,163,20,00:01:32.038,,
2013,922,551,43,1,00:01:16.588,00:01:15.864,00:01:15.098
2014,922,548,43,2,00:01:16.528,00:01:15.471,00:01:15.440
2015,922,559,6,3,00:01:17.502,00:01:16.181,00:01:15.849
2016,922,572,149,4,00:01:17.254,00:01:16.706,00:01:16.041
2017,936,551,43,1,00:01:25.351,00:01:24.605,00:01:23.837
2018,936,548,43,2,00:01:26.934,00:01:24.796,00:01:24.197
2019,936,559,6,3,00:01:26.945,00:01:25.257,00:01:24.675
2020,936,524,6,4,00:01:26.579,00:01:25.615,00:01:25.033
2021,936,586,150,5,00:01:26.934,00:01:25.615,00:01:25.434
2022,936,532,108,6,00:01:25.918,00:01:25.644,00:01:25.458
2023,936,585,150,7,00:01:27.057,00:01:25.384,00:01:25.582
2024,936,572,149,8,00:01:26.945,00:01:25.599,00:01:25.589
2025,936,571,155,9,00:01:26.607,00:01:25.753,
2026,936,562,155,10,00:01:26.550,00:01:25.865,
2027,936,577,108,11,00:01:27.135,00:01:25.961,
2028,936,526,95,12,00:01:26.537,00:01:26.125,
2029,936,522,95,13,00:01:26.740,00:01:26.304,
2030,936,589,119,14,00:01:27.241,00:01:27.601,
2031,936,581,119,15,00:01:27.297,00:01:27.742,
2032,936,583,140,16,00:01:27.435,,
2033,936,584,140,17,00:01:27.958,,
2034,936,582,149,18,00:01:28.006,,
2035,936,575,164,19,00:01:28.322,,
2036,936,576,164,20,00:01:29.606,,
2037,936,591,163,21,00:01:29.627,,
2038,936,590,163,22,00:01:29.642,,
2039,937,551,43,1,00:01:31.391,00:01:30.039,00:01:29.493
2040,937,548,43,2,00:01:31.325,00:01:30.535,00:01:29.570
2041,937,559,6,3,00:01:31.636,00:01:30.409,00:01:30.012
2042,937,524,6,4,00:01:31.685,00:01:30.559,00:01:30.244
2043,937,572,149,5,00:01:31.403,00:01:31.122,00:01:30.854
2044,937,577,108,6,00:01:31.672,00:01:30.931,00:01:31.153
2045,937,532,108,7,00:01:32.045,00:01:31.374,00:01:31.155
2046,937,562,155,8,00:01:31.987,00:01:31.604,00:01:31.620
2047,937,575,164,9,00:01:32.005,00:01:31.756,
2048,937,586,150,10,00:01:31.888,00:01:31.772,
2049,937,585,150,11,00:01:31.716,00:01:31.816,
2050,937,592,95,12,00:01:32.472,00:01:31.934,
2051,937,576,164,13,00:01:32.118,00:01:31.945,
2052,937,522,95,14,00:01:31.976,00:01:31.998,
2053,937,582,149,15,00:01:32.559,00:01:32.241,
2054,937,590,163,16,00:01:32.806,,
2055,937,583,140,17,00:01:32.840,,
2056,937,571,155,18,00:01:32.911,,
2057,937,581,119,19,00:01:33.181,,
2058,937,589,119,20,00:01:33.438,,
2059,937,591,163,21,00:01:34.190,,
2060,937,584,140,22,00:01:34.388,,
2061,938,548,43,1,00:01:37.669,00:01:36.240,00:01:35.402
2062,938,572,149,2,00:01:37.672,00:01:36.815,00:01:35.917
2063,938,524,6,3,00:01:37.347,00:01:36.118,00:01:35.972
2064,938,559,6,4,00:01:37.001,00:01:36.183,00:01:36.246
2065,938,577,108,5,00:01:37.537,00:01:36.831,00:01:36.296
2066,938,582,149,6,00:01:37.719,00:01:36.948,00:01:36.399
2067,938,571,155,7,00:01:38.096,00:01:37.149,00:01:36.865
2068,938,585,150,8,00:01:37.656,00:01:37.204,00:01:36.881
2069,938,586,150,9,00:01:38.181,00:01:37.265,00:01:37.194
2070,938,562,155,10,00:01:38.165,00:01:37.333,
2071,938,532,108,11,00:01:38.016,00:01:37.347,
2072,938,526,95,12,00:01:38.451,00:01:38.826,
2073,938,522,95,13,00:01:37.593,00:01:39.093,
2074,938,575,164,14,00:01:38.425,00:01:39.830,
2075,938,583,140,15,00:01:38.321,00:01:40.742,
2076,938,584,140,16,00:01:38.654,00:01:42.430,
2077,938,581,119,17,00:01:38.673,,
2078,938,576,164,18,00:01:38.770,,
2079,938,589,119,19,00:01:39.528,,
2080,938,591,163,20,00:01:40.264,,
2081,938,590,163,21,,,
2082,938,551,43,22,,,
2083,939,548,43,1,00:01:36.119,00:01:35.337,00:01:35.417
2084,939,559,6,2,00:01:36.555,00:01:36.623,00:01:36.123
2085,939,577,108,3,00:01:37.746,00:01:37.140,00:01:36.536
2086,939,524,6,4,00:01:36.976,00:01:36.741,00:01:36.663
2087,939,532,108,5,00:01:37.753,00:01:37.230,00:01:37.016
2088,939,572,149,6,00:01:38.091,00:01:37.569,00:01:37.125
2089,939,571,155,7,00:01:38.006,00:01:37.282,00:01:37.212
2090,939,582,149,8,00:01:38.265,00:01:37.606,00:01:37.459
2091,939,586,150,9,00:01:38.123,00:01:37.510,00:01:37.583
2092,939,551,43,10,00:01:36.006,00:01:35.820,
2093,939,585,150,11,00:01:37.784,00:01:37.652,
2094,939,522,95,12,00:01:38.332,00:01:37.701,
2095,939,562,155,13,00:01:38.562,00:01:37.771,
2096,939,526,95,14,00:01:37.971,00:01:37.807,
2097,939,575,164,15,00:01:38.383,00:01:38.055,
2098,939,576,164,16,00:01:38.678,00:01:38.115,
2099,939,581,119,17,00:01:38.914,,
2100,939,589,119,18,00:01:39.009,,
2101,939,584,140,19,00:01:39.018,,
2102,939,590,163,20,00:01:39.399,,
2103,939,591,163,21,00:01:39.463,,
2104,939,583,140,22,00:01:39.519,,
2105,940,551,43,1,00:01:23.214,00:01:22.159,00:01:22.000
2106,940,548,43,2,00:01:23.002,00:01:22.759,00:01:22.280
2107,940,572,149,3,00:01:23.749,00:01:23.585,00:01:22.680
2108,940,586,149,4,00:01:23.578,00:01:23.178,00:01:23.087
2109,940,524,6,5,00:01:23.796,00:01:23.504,00:01:23.113
2110,940,559,6,6,00:01:24.124,00:01:23.688,00:01:23.334
2111,940,577,108,7,00:01:24.251,00:01:24.023,00:01:23.522
2112,940,585,150,8,00:01:24.496,00:01:24.077,00:01:23.643
2113,940,571,155,9,00:01:24.698,00:01:24.003,00:01:23.782
2114,940,526,95,10,00:01:24.578,00:01:24.192,00:01:23.981
2115,940,562,155,11,00:01:24.463,00:01:24.203,
2116,940,522,95,12,00:01:24.583,00:01:24.348,
2117,957,551,43,1,00:01:24.191,00:01:23.251,00:01:22.188
2118,957,559,6,2,00:01:25.210,00:01:23.401,00:01:22.456
2119,957,577,43,3,00:01:24.514,00:01:23.215,00:01:22.481
2120,957,524,6,4,00:01:24.352,00:01:23.376,00:01:23.033
2121,957,586,149,5,00:01:24.482,00:01:24.092,00:01:23.485
2122,957,575,164,6,00:01:25.419,00:01:24.718,00:01:24.074
2123,957,532,108,7,00:01:25.099,00:01:24.597,00:01:24.443
2124,957,585,150,8,00:01:25.542,00:01:24.997,00:01:24.487
2125,957,582,150,9,00:01:25.970,00:01:24.864,00:01:24.512
2126,957,572,149,10,00:01:25.383,00:01:23.989,
2127,957,571,155,11,00:01:25.064,00:01:25.081,
2128,957,562,119,12,00:01:24.975,00:01:25.091,
2129,957,526,95,13,00:01:25.872,00:01:25.425,
2130,957,593,155,14,00:01:26.009,00:01:25.568,
2131,957,583,140,15,00:01:26.236,00:01:26.465,
2132,957,594,140,16,00:01:26.419,,
2133,957,581,164,17,00:01:26.847,,
2134,957,592,95,18,00:01:26.858,,
2135,957,595,108,19,00:01:27.143,,
2136,957,589,119,20,00:01:28.244,,
2137,958,551,43,1,00:01:33.333,00:01:32.406,00:01:31.678
2138,958,559,6,2,00:01:33.078,00:01:32.391,00:01:31.864
2139,958,577,43,3,00:01:33.684,00:01:32.552,00:01:31.865
2140,958,524,6,4,00:01:33.341,00:01:32.181,00:01:32.140
2141,958,572,149,5,00:01:34.041,00:01:33.546,00:01:33.033
2142,958,532,108,6,00:01:34.205,00:01:33.759,00:01:33.507
2143,958,562,119,7,00:01:34.453,00:01:33.636,00:01:33.580
2144,958,571,155,8,00:01:34.657,00:01:33.920,00:01:33.706
2145,958,582,150,9,00:01:34.440,00:01:34.034,00:01:33.719
2146,958,595,108,10,00:01:33.986,00:01:34.090,00:01:34.220
2147,958,585,150,11,00:01:34.567,00:01:34.150,
2148,958,581,164,12,00:01:34.942,00:01:34.164,
2149,958,526,95,13,00:01:34.499,00:01:34.372,
2150,958,583,140,14,00:01:34.892,00:01:35.046,
2151,958,594,140,15,00:01:34.963,,
2152,958,592,95,16,00:01:35.023,,
2153,958,575,164,17,00:01:35.223,,
2154,958,589,119,18,00:01:35.279,,
2155,958,586,149,19,00:01:35.433,,
2156,958,593,155,20,00:01:35.496,,
2157,959,577,43,1,00:01:31.041,00:01:29.555,00:01:28.769
2158,959,551,43,2,00:01:30.814,00:01:29.535,00:01:28.792
2159,959,559,6,3,00:01:31.037,00:01:29.596,00:01:29.247
2160,959,572,149,4,00:01:31.667,00:01:30.497,00:01:29.545
2161,959,524,6,5,00:01:30.988,00:01:29.843,00:01:29.567
2162,959,586,149,6,00:01:30.904,00:01:30.307,00:01:29.687
2163,959,562,119,7,00:01:31.057,00:01:30.169,00:01:29.842
2164,959,532,108,8,00:01:31.373,00:01:30.677,00:01:30.074
2165,959,575,164,9,00:01:31.691,00:01:30.857,00:01:30.763
2166,959,589,119,10,00:01:31.458,00:01:30.899,00:01:31.074
2167,959,582,150,11,00:01:31.531,00:01:30.923,
2168,959,595,108,12,00:01:31.748,00:01:31.168,
2169,959,590,140,13,00:01:31.995,00:01:31.414,
2170,959,593,155,14,00:01:31.774,00:01:31.684,
2171,959,526,95,15,00:01:32.054,,
2172,959,585,150,16,00:01:32.118,,
2173,959,592,95,17,00:01:32.313,,
2174,959,571,155,18,00:01:32.318,,
2175,959,583,140,19,00:01:32.543,,
2176,959,581,164,20,00:01:32.900,,
2177,960,559,6,1,00:01:34.493,00:01:34.038,00:01:33.194
2178,960,524,6,2,00:01:34.953,00:01:33.663,00:01:33.253
2179,960,577,43,3,00:01:34.041,00:01:33.264,00:01:33.289
2180,960,551,43,4,00:01:34.409,00:01:33.760,00:01:33.767
2181,960,572,149,5,00:01:35.560,00:01:35.483,00:01:34.905
2182,960,532,108,6,00:01:35.828,00:01:35.049,00:01:35.110
2183,960,586,149,7,00:01:35.301,00:01:35.221,00:01:35.161
2184,960,562,119,8,00:01:35.507,00:01:35.328,00:01:35.285
2185,960,571,155,9,00:01:36.185,00:01:35.513,00:01:35.337
2186,960,593,155,10,00:01:35.372,00:01:35.729,00:01:35.430
2187,960,585,150,11,00:01:35.827,00:01:35.948,
2188,960,595,108,12,00:01:36.279,00:01:35.964,
2189,960,582,150,13,00:01:35.984,00:01:35.968,
2190,960,581,164,14,00:01:36.408,00:01:36.017,
2191,960,526,95,15,00:01:36.353,00:01:36.660,
2192,960,589,119,16,00:01:36.462,,
2193,960,592,95,17,00:01:37.070,,
2194,960,590,140,18,00:01:37.332,,
2195,960,583,140,19,00:01:37.507,,
2196,960,575,164,20,00:01:37.620,,
2197,961,551,43,1,00:01:20.511,00:01:20.210,00:01:19.149
2198,961,559,6,2,00:01:20.939,00:01:20.295,00:01:19.200
2199,961,577,43,3,00:01:20.991,00:01:20.300,00:01:19.373
2200,961,524,6,4,00:01:20.742,00:01:20.621,00:01:19.439
2201,961,586,149,5,00:01:21.430,00:01:20.722,00:01:19.706
2202,961,572,149,6,00:01:21.704,00:01:20.855,00:01:20.175
2203,961,526,95,7,00:01:22.015,00:01:21.251,00:01:21.048
